date,retweet_count,favorite_count,followers_count,predict_class_label
2019-02-04 10:37:30,242,507,0.435,3
2019-02-04 10:23:36,16,0,0.435,3
2019-02-04 09:07:09,60,172,0.435,4
2019-02-04 08:36:09,2902,6582,0.435,4
2019-02-04 07:33:59,1997,0,0.435,1
2019-02-04 07:33:08,19,0,0.435,1
2019-02-04 07:31:27,23,0,0.435,4
2019-02-04 07:29:48,50,0,0.435,1
2019-02-04 07:16:31,159,0,0.435,4
2019-02-04 07:09:20,3595,0,0.435,2
2019-02-04 07:08:51,420,0,0.435,4
2019-02-04 07:08:27,826,0,0.435,1
2019-02-04 07:08:13,148,0,0.435,1
2019-02-04 07:07:38,77,0,0.435,3
2019-02-04 07:07:29,1371,0,0.435,3
2019-02-04 04:33:14,13,51,0.435,4
2019-02-04 04:25:50,94,207,0.435,4
2019-02-03 16:01:59,33,0,0.435,1
2019-02-03 16:01:31,1524,0,0.435,1
2019-02-03 15:55:31,125,0,0.435,2
2019-02-03 15:55:20,254,0,0.435,4
2019-02-03 15:54:47,146,0,0.435,2
2019-02-03 15:53:48,137,0,0.435,2
2019-02-03 15:53:34,123,0,0.435,2
2019-02-03 15:52:33,443,0,0.435,4
2019-02-03 15:52:22,42,0,0.435,4
2019-02-03 15:51:53,725,0,0.435,4
2019-02-03 15:50:37,75,0,0.435,1
2019-02-03 15:49:40,272,0,0.435,2
2019-02-03 15:49:18,91,0,0.435,4
2019-02-03 15:49:11,301,0,0.435,1
2019-02-03 15:47:50,83,0,0.435,2
2019-02-03 15:47:26,103,0,0.435,4
2019-02-03 15:47:01,1334,2787,0.435,4
2019-02-03 15:45:21,1624,0,0.435,1
2019-02-03 15:44:47,85,0,0.435,1
2019-02-03 15:44:27,170,0,0.435,1
2019-02-03 15:44:05,3697,0,0.435,2
2019-02-03 15:44:02,17,44,0.435,4
2019-02-03 15:42:44,40,0,0.435,4
2019-02-03 15:42:36,70,0,0.435,4
2019-02-03 15:42:12,836,0,0.435,2
2019-02-03 15:28:46,60,98,0.435,1
2019-02-03 10:10:16,30,73,0.435,2
2019-02-03 09:27:53,95,0,0.435,2
2019-02-03 09:27:47,42,0,0.435,4
2019-02-03 09:27:01,4550,0,0.435,4
2019-02-03 09:26:35,1132,0,0.435,4
2019-02-03 09:26:21,1031,0,0.435,4
2019-02-03 09:25:26,44,0,0.435,1
2019-02-03 09:24:56,91,0,0.435,4
2019-02-03 09:24:31,28,0,0.435,2
2019-02-03 09:24:25,3,6,0.435,1
2019-02-03 09:22:33,6,0,0.435,3
2019-02-03 09:19:39,15,0,0.435,4
2019-02-03 09:18:53,927,0,0.435,2
2019-02-03 09:18:11,1284,2239,0.435,4
2019-02-03 09:15:34,449,0,0.435,1
2019-02-03 09:15:11,69,193,0.435,2
2019-02-03 09:11:58,254,0,0.435,4
