date,retweet_count,favorite_count,followers_count,predict_class_label
2016-11-04 05:32:11,3005,23454,10,2
2016-11-03 16:06:52,1117,8467,10,2
2016-11-01 05:06:06,2172,20342,10,2
2016-10-31 09:09:38,1839,18007,10,4
2016-10-30 12:54:19,952,7490,10,2
2016-10-30 12:45:48,2961,22363,10,4
2016-10-29 15:28:48,8471,43072,10,2
2016-10-28 14:08:53,1290,10046,10,2
2016-10-28 06:22:33,2922,20795,10,4
2016-10-27 14:15:48,448,2330,10,4
2016-10-27 13:00:42,13391,50393,10,4
2016-10-25 05:29:22,662,0,10,2
2016-10-24 13:21:01,983,7648,10,2
2016-10-24 13:19:44,891,6992,10,2
2016-10-24 10:04:21,2128,19014,10,3
2016-10-22 13:07:23,2537,15489,10,2
2016-10-21 15:30:58,1312,9997,10,2
2016-10-19 10:43:16,1558,9148,10,2
2016-10-18 06:35:18,2224,20355,10,2
2016-10-17 08:39:30,2130,13588,10,2
2016-10-17 02:56:59,2551,20624,10,2
2016-10-14 12:58:02,1407,8561,10,4
2016-10-13 12:42:07,949,6243,10,2
2016-10-13 11:22:48,2277,16722,10,4
2016-10-13 06:50:25,1691,14583,10,3
2016-10-12 14:18:06,1641,8276,10,4
2016-10-12 11:42:28,2253,17772,10,2
2016-10-12 08:50:21,2371,20709,10,2
2016-10-11 13:55:30,652,0,10,2
2016-10-11 12:54:51,7901,38066,10,2
2016-10-10 13:30:26,1702,11475,10,4
2016-10-08 13:22:25,1319,10066,10,2
2016-10-07 13:35:54,5473,18926,10,4
2016-10-05 14:03:24,1199,7144,10,2
2016-10-04 12:39:30,1534,13520,10,2
2016-10-04 09:39:40,2084,13181,10,2
2016-09-28 12:11:23,2378,16778,10,2
2016-09-19 12:48:24,1988,19443,10,2
2016-09-19 04:10:32,6796,27651,10,2
2016-09-18 05:38:23,1955,17376,10,2
2016-09-17 06:26:18,2120,14507,10,2
2016-09-15 12:58:35,1485,15222,10,2
2016-09-15 08:20:48,1583,12310,10,4
2016-09-15 03:07:13,2230,13744,10,1
2016-09-12 06:15:34,989,6523,10,1
2016-09-10 17:12:23,1118,0,10,4
2016-09-09 13:52:45,2028,10790,10,2
2016-09-09 11:16:03,1492,9310,10,4
2016-09-09 06:47:44,1498,12650,10,2
2016-09-09 03:02:29,1543,11986,10,2
2016-09-07 15:52:24,2639,18936,10,4
2016-09-05 13:09:45,1962,10064,10,2
2016-09-05 13:08:01,2159,14171,10,2
2016-09-04 13:09:41,1805,11925,10,4
2016-08-29 01:42:15,2815,27129,10,2
2016-08-25 04:12:34,1229,8407,10,4
2016-08-25 01:59:09,1747,16380,10,2
2016-08-24 15:15:07,1069,6549,10,4
2016-08-23 03:30:56,938,5678,10,2
2016-08-23 03:30:36,1128,7807,10,2
2016-08-22 02:54:46,1518,12601,10,4
2016-08-21 13:18:06,2097,17542,10,2
2016-08-20 17:04:30,2656,20125,10,2
2016-08-19 03:07:09,5199,22993,10,2
2016-08-18 11:51:37,1974,13387,10,2
2016-08-18 10:22:33,4699,23772,10,2
2016-08-17 02:52:30,1577,11560,10,4
2016-08-16 17:54:44,651,0,10,3
2016-08-15 14:14:18,3136,17067,10,1
2016-08-15 01:44:44,3133,17563,10,2
2016-08-13 20:15:06,4016,26973,10,2
2016-08-06 13:38:59,1329,7646,10,2
2016-08-05 14:23:50,3246,14841,10,2
2016-08-04 14:56:10,2027,9018,10,2
2016-08-03 00:49:57,6561,29788,10,4
2016-07-29 18:15:03,1563,9348,10,1
2016-07-28 16:25:09,1302,7081,10,1
2016-07-28 16:24:28,1365,7576,10,2
2016-07-28 01:57:57,2145,15893,10,2
2016-07-26 16:31:20,2880,10846,10,1
2016-07-26 16:30:25,3388,14445,10,1
2016-07-26 03:14:28,3104,24457,10,2
2016-07-20 12:52:09,3292,23758,10,2
2016-07-19 03:45:07,3829,26934,10,2
2016-07-15 12:23:54,6189,21107,10,2
2016-07-12 15:42:56,2168,13732,10,2
2016-07-09 14:22:38,1498,6630,10,2
2016-07-08 17:16:11,3080,14028,10,3
2016-07-07 15:53:21,3897,17560,10,3
2016-07-07 14:39:32,2376,11264,10,1
2016-07-07 14:07:19,2035,15084,10,4
2016-07-03 08:45:22,1631,9803,10,2
2016-07-03 08:43:15,1200,7458,10,2
2016-07-02 13:17:23,2012,15942,10,2
2016-07-01 12:13:55,2927,22691,10,2
2016-06-28 08:53:54,1529,10183,10,4
2016-06-28 06:31:56,942,4702,10,4
2016-06-28 05:37:45,2000,9023,10,2
2016-06-27 17:12:11,2870,16295,10,2
2016-06-27 12:48:14,2227,15965,10,2
2016-06-26 06:25:47,2210,14549,10,4
2016-06-24 14:22:34,2361,16636,10,2
2016-06-24 11:29:39,2905,17966,10,2
2016-06-20 07:52:22,2819,20454,10,4
2016-06-20 06:00:19,1268,6137,10,2
2016-06-19 11:25:41,3249,21846,10,2
2016-06-18 10:53:48,2548,18176,10,4
2016-06-18 07:08:59,2346,10241,10,2
2016-06-17 11:23:18,2012,8878,10,2
2016-06-17 08:19:28,2176,13833,10,2
2016-06-17 05:27:45,2284,15202,10,3
2016-06-12 13:44:59,2506,11830,10,2
2016-06-11 15:11:42,1569,7189,10,2
2016-06-11 14:51:28,3513,20996,10,2
2016-06-11 13:53:15,2070,12706,10,3
2016-06-10 15:37:40,2890,13280,10,2
2016-06-09 14:13:17,3875,24995,10,4
2016-06-09 12:38:37,1073,6128,10,4
2016-06-09 09:09:57,3672,20196,10,2
2016-06-07 15:26:54,2902,17010,10,2
2016-06-07 15:20:24,2521,14618,10,2
2016-06-06 15:44:16,4134,25145,10,2
2016-06-06 14:56:05,1391,6885,10,1
2016-06-06 12:16:19,2076,10581,10,2
2016-06-06 02:48:06,2600,18715,10,3
2016-06-03 10:36:12,3950,24627,10,4
2016-06-03 08:55:47,2286,13084,10,2
2016-06-01 14:52:48,3526,16765,10,2
2016-05-31 16:39:06,1746,0,10,2
2016-05-30 15:02:23,4310,17965,10,4
2016-05-30 14:59:50,4305,20565,10,4
2016-05-25 08:53:08,1706,9570,10,4
2016-05-24 19:04:33,10061,48899,10,2
2016-05-23 16:41:38,3597,20831,10,4
2016-05-23 11:02:15,2005,11497,10,2
2016-05-20 14:44:06,4408,29624,10,2
2016-05-18 06:02:51,2472,16316,10,4
2016-05-15 16:35:16,9794,31580,10,4
2016-05-15 06:27:55,2859,19791,10,2
2016-05-14 14:30:47,9208,42019,10,2
2016-05-12 14:00:19,1937,13496,10,4
2016-05-10 09:48:04,1713,13496,10,1
2016-05-08 14:02:41,1594,8090,10,2
2016-05-08 07:34:41,4711,26919,10,4
2016-05-01 12:39:30,3491,25861,10,2
2016-04-30 08:39:35,2235,10638,10,4
2016-04-29 16:38:42,1538,9250,10,2
2016-04-29 09:29:46,2647,19742,10,4
2016-04-28 10:47:19,3169,17447,10,4
2016-04-24 06:35:54,6527,23222,10,4
2016-04-23 10:08:32,2011,14553,10,3
2016-04-22 09:12:52,1110,7059,10,4
2016-04-21 17:27:14,2904,13111,10,4
2016-04-21 11:13:26,4437,25142,10,4
2016-04-21 08:30:57,4234,12696,10,4
2016-04-15 14:19:52,2385,16608,10,4
2016-04-15 10:30:11,1101,6146,10,4
2016-04-14 16:46:38,1637,8574,10,2
2016-04-14 08:40:06,3790,13213,10,2
2016-04-13 16:34:51,1573,6707,10,2
2016-04-13 16:31:39,1134,5952,10,4
2016-04-13 14:47:45,1144,7482,10,4
2016-04-13 13:32:43,1438,9564,10,2
2016-04-13 10:42:48,2290,15283,10,3
2016-04-13 09:47:20,5794,22328,10,4
2016-04-10 13:30:49,2713,14688,10,4
2016-04-10 07:17:43,3209,11720,10,1
2016-04-10 07:16:05,4536,16657,10,1
2016-04-05 09:12:58,2712,0,10,1
2016-04-05 09:02:51,3344,20418,10,2
2016-04-03 17:21:14,10253,37411,10,2
2016-04-02 05:56:45,12149,53321,10,3
2016-04-01 08:30:27,9611,34178,10,2
2016-03-29 03:54:05,1556,0,10,4
2016-03-28 16:41:31,5503,19828,10,2
2016-03-28 15:05:46,5878,23439,10,4
2016-03-28 13:38:43,5508,24364,10,4
2016-03-28 11:36:13,10775,33720,10,1
2016-03-28 08:59:42,39006,104456,10,4
2016-03-24 16:12:42,3148,15261,10,2
2016-03-24 05:59:57,7419,45449,10,2
2016-03-20 04:53:47,11949,48849,10,3
2016-03-18 06:41:27,2315,9602,10,3
2016-03-18 06:40:40,2692,10296,10,3
2016-03-14 12:36:51,1646,7320,10,2
2016-03-13 04:46:59,2679,17639,10,2
2016-03-12 11:46:27,2054,14142,10,2
2016-03-11 11:44:21,2086,14678,10,2
2016-03-08 07:23:37,6106,24563,10,2
2016-03-05 08:23:59,607,0,10,4
2016-03-05 06:56:00,1413,8539,10,2
2016-03-04 05:41:39,2805,13867,10,4
2016-03-03 04:51:03,2003,7185,10,2
2016-02-28 14:05:09,2655,14772,10,2
2016-02-26 16:05:07,1642,10411,10,2
2016-02-24 05:17:35,1220,0,10,1
2016-02-22 07:32:43,955,4993,10,4
2016-02-21 14:00:55,4187,18545,10,4
2016-02-20 08:24:45,2315,13805,10,3
2016-02-19 11:12:46,1564,11437,10,2
2016-02-19 07:14:11,1233,8582,10,2
2016-02-18 11:41:55,1180,7500,10,4
2016-02-17 10:36:05,1979,8204,10,4
2016-02-17 07:02:11,874,3945,10,4
2016-02-16 14:37:47,2357,13914,10,4
2016-02-14 14:55:29,1004,6249,10,2
2016-02-14 11:47:12,1923,7099,10,2
2016-02-12 16:06:56,3012,13271,10,2
2016-02-11 11:08:34,2200,6914,10,3
2016-02-11 08:41:24,2419,16880,10,1
2016-02-10 15:05:23,1054,4718,10,2
2016-02-09 05:18:25,1638,10619,10,2
2016-02-05 12:28:28,955,6940,10,2
2016-02-04 09:44:15,1233,4672,10,4
2016-02-03 14:22:55,1747,10502,10,2
2016-02-03 12:46:17,1207,6463,10,2
2016-02-03 12:45:45,840,3515,10,4
2016-01-31 02:21:44,1198,5550,10,2
2016-01-28 08:46:37,3018,14464,10,2
2016-01-27 09:27:41,1491,6091,10,2
2016-01-26 13:03:42,2713,9639,10,1
2016-01-25 11:56:47,2700,8599,10,2
2016-01-24 05:33:36,2975,10188,10,2
2016-01-22 10:08:45,1818,5841,10,2
2016-01-19 05:24:31,1156,7023,10,2
2016-01-11 15:05:46,1780,9857,10,4
2016-01-11 05:50:22,1995,6133,10,2
2016-01-07 09:50:00,1206,6897,10,2
2016-01-06 07:54:15,1658,8752,10,2
2016-01-05 14:50:15,1778,8553,10,2
2016-01-04 06:39:56,1082,3761,10,1
2016-01-03 18:08:20,1147,3969,10,2
2016-01-03 17:23:14,1106,3495,10,4
2016-01-03 16:19:37,2139,5041,10,2
2016-01-03 14:24:27,461,2142,10,4
2015-12-31 18:43:39,2027,9990,10,2
2015-12-31 16:46:46,1520,6927,10,2
2015-12-30 15:49:11,1376,7657,10,4
2015-12-27 18:26:43,1175,6770,10,4
2015-12-26 10:32:56,678,3096,10,2
2015-12-25 12:23:46,1259,5783,10,2
2015-12-22 14:45:42,751,2532,10,4
2015-12-21 12:54:11,584,2526,10,2
2015-12-21 12:48:21,669,2582,10,1
2015-12-20 17:18:37,971,3175,10,2
2015-12-20 16:44:46,2929,4786,10,1
2015-12-20 11:11:16,769,2817,10,2
2015-12-19 07:18:54,85,1947,10,1
2015-12-18 15:30:26,612,2143,10,4
2015-12-18 09:33:32,1032,4691,10,4
2015-12-17 14:49:03,1559,6685,10,2
2015-12-17 14:10:09,906,4527,10,2
2015-12-16 13:17:53,563,2231,10,2
2015-12-16 09:30:33,682,3234,10,3
2015-12-15 15:38:35,766,2430,10,2
2015-12-15 13:56:37,611,2081,10,2
2015-12-14 11:57:53,564,2027,10,4
2015-12-14 06:37:45,1493,6729,10,4
2015-12-12 13:55:45,548,2133,10,2
2015-12-11 13:12:53,581,2081,10,2
2015-12-11 10:20:28,1175,0,10,2
2015-12-11 08:44:10,445,1704,10,1
2015-12-11 07:15:10,754,3541,10,2
2015-12-10 13:58:31,730,3330,10,3
2015-12-10 11:15:54,566,2153,10,2
2015-12-09 10:30:22,997,4112,10,2
2015-12-09 08:10:41,510,2016,10,2
2015-12-09 05:30:20,680,2643,10,4
2015-12-09 03:29:55,633,2477,10,2
2015-12-02 16:20:29,2824,6233,10,3
2015-11-23 13:04:52,509,0,10,4
2015-11-11 10:51:50,1988,6739,10,2
2015-11-10 15:01:34,2711,0,10,3
2015-11-05 15:20:16,1989,6450,10,4
2015-11-05 15:15:36,371,1445,10,4
2015-11-05 15:14:44,352,1319,10,4
2015-11-05 15:02:03,1055,3644,10,4
2015-11-05 14:49:42,873,2892,10,4
2015-10-20 10:08:46,3224,6875,10,2
2015-10-15 15:48:36,791,2641,10,2
2015-10-15 12:37:11,899,2829,10,3
2015-10-15 08:51:50,2131,4751,10,4
2015-10-10 12:07:14,1285,4859,10,4
2015-10-04 15:40:12,921,2692,10,2
2015-09-26 03:08:22,1183,4768,10,2
2015-09-24 15:56:15,938,0,10,4
2015-09-21 03:08:46,1091,2870,10,2
2015-09-12 06:15:07,954,2648,10,4
2015-09-11 07:18:38,1678,3448,10,4
2015-09-10 09:27:17,895,2979,10,2
2015-09-09 17:48:50,1396,5966,10,2
2015-09-09 17:25:42,645,2141,10,2
2015-09-06 16:43:32,2513,8972,10,4
2015-09-05 10:31:30,683,2068,10,4
2015-09-02 15:26:11,1236,3628,10,4
2015-09-02 09:54:23,1111,3536,10,2
2015-08-25 17:19:33,811,2471,10,3
2015-08-18 15:44:00,1625,3939,10,4
2015-08-18 14:04:50,739,2664,10,4
2015-08-09 09:41:02,2060,5267,10,2
2015-08-05 06:40:30,1289,4636,10,2
2015-07-27 17:21:35,3947,8017,10,1
2015-07-18 12:08:52,1590,5264,10,2
2015-07-12 13:17:46,1296,3157,10,2
2015-07-12 13:15:21,1005,2805,10,2
2015-07-11 11:45:39,716,2038,10,2
2015-07-07 16:19:02,2880,7018,10,2
2015-07-07 13:30:55,769,2277,10,2
2015-06-26 14:04:34,1304,3774,10,2
2015-06-26 13:04:17,1506,3916,10,2
2015-06-06 15:56:39,2132,8555,10,1
2015-06-06 15:30:58,1209,3828,10,4
2015-06-05 12:18:55,1037,3177,10,4
2015-06-05 10:39:58,790,0,10,4
2015-06-05 09:21:09,1544,4923,10,4
2015-05-24 12:57:33,1860,5113,10,2
2015-05-18 17:27:29,1456,5137,10,4
2015-05-15 06:10:17,946,3027,10,4
2015-05-12 04:28:11,1186,4097,10,4
2015-05-10 08:09:22,1906,5906,10,2
2015-04-26 17:48:02,3874,7318,10,1
2015-04-24 09:14:24,2302,5504,10,2
2015-04-20 16:32:06,1949,4586,10,1
2015-04-12 16:17:35,3352,7232,10,2
2015-04-07 17:32:35,897,0,10,3
2015-04-07 11:23:28,1189,3247,10,4
2015-03-28 13:54:49,4737,10823,10,2
2015-03-17 13:36:18,15444,30826,10,2
2015-02-21 08:06:23,2127,7309,10,4
2015-02-13 10:42:30,1806,7417,10,4
2015-02-13 03:12:31,4631,9818,10,4
2015-02-07 03:55:13,3802,9594,10,4
2015-02-06 06:54:19,1089,4190,10,4
2015-02-05 10:30:33,1616,4109,10,2
2015-01-14 00:39:34,1281,4648,10,2
2015-01-12 11:42:54,3072,8868,10,2
2015-01-11 06:10:39,2233,5188,10,2
2015-01-03 03:25:50,3456,8362,10,2
2015-01-02 06:08:18,2466,9297,10,2
2014-12-31 13:58:12,2268,6295,10,2
2014-12-25 13:59:16,1478,5017,10,3
2014-12-22 10:36:18,714,2360,10,4
2014-12-06 05:39:17,905,2759,10,2
2014-12-05 10:40:39,1116,3570,10,2
2014-12-01 09:49:46,740,2655,10,4
2014-11-29 06:51:11,2847,6965,10,3
2014-11-27 05:57:56,3510,5224,10,2
2014-11-25 06:35:01,2601,4448,10,2
2014-11-20 14:34:43,1289,3408,10,4
2014-11-20 13:26:25,888,2591,10,2
2014-11-20 11:25:32,975,2392,10,4
2014-11-20 09:33:31,877,2096,10,4
2014-11-20 07:41:19,971,2162,10,4
2014-11-20 06:26:58,1082,2266,10,2
2014-11-20 04:30:10,4851,4828,10,4
2014-11-20 03:31:05,3154,3086,10,4
2014-11-10 15:23:36,1235,3243,10,2
2014-11-10 14:18:16,1034,2696,10,2
2014-11-01 15:38:05,803,2258,10,4
2014-10-29 07:03:21,600,1741,10,1
2014-10-26 16:51:44,604,1897,10,2
2014-10-26 13:32:10,504,1506,10,2
2014-10-26 12:02:12,478,1503,10,2
2014-10-26 10:44:00,510,1398,10,2
2014-10-23 06:49:58,958,2708,10,2
2014-10-19 16:39:25,611,1767,10,2
2014-10-19 12:56:47,609,1629,10,2
2014-10-18 13:19:37,779,2080,10,1
2014-10-07 16:07:37,594,1540,10,3
2014-10-06 09:40:48,1298,2788,10,3
2014-10-05 08:08:24,730,1853,10,2
2014-10-04 11:33:36,565,1350,10,2
2014-10-04 10:49:03,637,1495,10,1
2014-10-02 12:59:59,1379,5079,10,4
2014-10-02 12:53:14,760,1737,10,2
2014-10-02 12:52:20,895,1817,10,2
2014-10-01 14:31:30,925,2399,10,4
2014-09-24 04:58:08,1807,3102,10,4
2014-09-23 12:22:17,1456,4816,10,4
2014-09-21 09:09:56,751,1874,10,4
2014-09-20 13:09:31,819,1906,10,2
2014-09-14 09:40:39,1294,2403,10,1
2014-09-12 08:10:23,994,3533,10,2
2014-09-09 07:27:14,1281,2853,10,2
2014-07-24 11:44:39,1285,2840,10,2
2014-07-24 11:43:02,800,0,10,2
2014-07-14 08:48:25,1436,3304,10,2
2014-07-08 09:08:37,1219,2841,10,2
2014-07-07 07:09:27,1772,3768,10,2
2014-07-06 13:30:17,911,2080,10,2
2014-07-06 13:14:40,1021,2299,10,4
2014-07-04 07:25:04,842,1890,10,2
2014-07-01 18:50:57,851,1824,10,2
2014-07-01 07:25:55,1082,3606,10,4
2014-06-21 11:51:00,1581,3409,10,2
2014-06-21 11:00:21,812,3078,10,2
2014-06-19 05:42:26,581,0,10,2
2014-06-18 12:38:54,1388,5164,10,4
2014-06-17 06:21:44,838,2148,10,2
2014-06-17 06:11:58,995,1918,10,4
2014-06-16 14:10:59,1044,2324,10,2
2014-06-16 09:08:43,1437,5222,10,2
2014-06-02 06:04:20,3539,4075,10,2
2014-06-02 04:35:19,711,1999,10,2
2014-05-30 09:16:17,1057,2087,10,2
2014-05-27 15:53:55,893,2520,10,2
2014-05-27 05:12:37,2520,4165,10,1
2014-05-26 15:06:27,852,2553,10,2
2014-05-26 10:19:58,959,2304,10,2
2014-05-16 04:12:57,1579,3358,10,4
2014-05-15 12:24:47,599,1465,10,2
2014-05-15 11:54:08,587,1564,10,2
2014-05-10 08:04:18,675,0,10,4
2014-05-08 12:06:10,592,1567,10,2
2014-05-07 14:13:49,1378,3905,10,3
2014-05-05 06:55:06,1577,3055,10,2
2014-04-30 11:11:32,829,2074,10,2
2014-04-27 15:26:03,1784,6234,10,4
2014-04-25 16:15:59,1045,2898,10,4
2014-04-24 06:26:49,3505,4990,10,2
2014-04-22 10:26:24,1269,4311,10,2
2014-04-20 07:44:03,959,2533,10,2
2014-04-18 17:19:41,1120,3963,10,4
2014-04-16 11:47:37,1470,4236,10,2
2014-04-16 06:59:26,2149,4147,10,2
2014-04-16 06:56:39,2137,2843,10,4
2014-04-15 06:22:47,733,1870,10,2
2014-04-13 08:40:49,1029,2339,10,2
2014-04-11 03:07:52,835,2167,10,2
2014-04-07 07:25:41,2603,5095,10,2
2014-03-26 06:12:32,1328,2430,10,2
2014-03-24 05:26:17,913,2225,10,2
2014-03-20 15:20:54,1313,3761,10,2
2014-03-20 05:59:51,923,2047,10,2
2014-03-17 06:54:32,1031,2484,10,2
2014-03-15 18:10:14,1750,2546,10,4
2014-03-15 08:29:33,1764,0,10,2
2014-03-13 16:27:38,1422,2312,10,4
2014-03-13 08:11:13,669,1740,10,2
2014-03-11 08:24:08,1056,1823,10,4
2014-03-09 10:32:56,555,1658,10,4
2014-03-09 10:08:32,820,1749,10,2
2014-03-08 05:07:49,887,1963,10,2
2014-03-07 15:12:44,1158,4245,10,3
2014-03-06 07:20:37,901,1744,10,2
2014-02-23 07:09:50,772,1890,10,2
2014-02-22 12:48:36,523,1517,10,2
2014-02-20 14:20:53,1257,4878,10,1
2014-02-19 17:15:48,638,1513,10,2
2014-02-19 10:06:47,524,1362,10,2
2014-02-13 05:21:49,496,1376,10,2
2014-02-13 05:04:32,609,1431,10,2
2014-02-12 06:40:54,868,2000,10,2
2014-02-01 21:47:03,1346,2072,10,4
2014-01-23 20:00:42,578,1463,10,2
2014-01-23 19:55:53,219,0,10,4
2014-01-22 21:30:28,471,1211,10,4
2014-01-17 03:03:46,903,3072,10,2
2014-01-17 02:01:59,496,1208,10,2
2014-01-15 03:58:12,915,3346,10,4
2014-01-14 04:40:47,823,2927,10,2
2014-01-13 05:20:10,761,2292,10,2
2014-01-13 01:42:43,152,507,10,2
2014-01-13 01:34:39,871,3093,10,2
2014-01-12 01:07:22,552,1245,10,2
2014-01-11 11:39:23,671,2430,10,2
2014-01-11 07:03:45,1146,1643,10,4
2014-01-11 06:58:54,428,1030,10,2
2014-01-11 06:52:32,510,1109,10,2
2014-01-10 12:47:25,707,1429,10,2
2013-11-20 12:24:39,805,1771,10,4
2013-11-17 06:49:54,2080,2942,10,2
2013-11-14 11:45:36,1592,2762,10,1
2013-11-13 16:11:27,2876,3911,10,2
2013-11-06 10:59:38,920,1255,10,4
2013-11-05 02:28:41,1102,2288,10,4
2013-11-03 11:37:04,1023,1950,10,4
2013-10-30 17:42:49,1415,2109,10,2
2013-10-26 07:21:22,590,1077,10,2
2013-10-21 07:11:49,547,1129,10,2
2013-10-11 10:53:35,1174,1430,10,2
2013-10-07 05:05:12,303,589,10,4
2013-10-05 13:34:59,817,1328,10,3
2013-10-03 11:04:10,806,2271,10,2
2013-09-21 15:51:22,486,1085,10,2
2013-08-31 16:52:36,1549,4005,10,2
2013-08-30 05:41:11,337,816,10,4
2013-08-25 04:30:14,414,967,10,2
2013-08-20 07:11:41,391,848,10,4
2013-08-16 15:00:53,737,1253,10,2
2013-08-15 05:00:56,902,1327,10,2
2013-08-14 05:19:24,441,847,10,4
2013-08-14 05:09:51,163,451,10,4
2013-08-13 17:54:51,869,1519,10,2
2013-08-10 14:54:08,598,1240,10,4
2013-08-10 14:51:40,415,928,10,4
2013-08-09 06:13:43,738,1252,10,4
2013-08-07 01:22:55,746,1256,10,2
2013-08-04 05:23:55,968,1499,10,2
2013-08-03 19:01:45,596,1067,10,2
2013-08-02 06:59:12,406,950,10,4
2013-07-29 13:24:07,435,918,10,2
2013-07-25 07:11:19,514,1099,10,2
2013-07-18 22:07:16,940,1399,10,2
2013-07-18 22:03:26,126,402,10,2
2013-07-18 13:32:31,355,781,10,4
2013-07-18 12:52:03,298,647,10,4
2013-07-18 10:50:42,357,776,10,2
2013-07-15 05:00:30,487,1106,10,2
2013-07-15 03:52:36,374,857,10,2
2013-07-10 12:37:55,369,804,10,2
2013-07-08 12:45:10,223,0,10,2
2013-07-07 12:10:16,188,462,10,2
2013-07-07 12:00:03,183,441,10,1
2013-06-28 12:18:21,863,2554,10,4
2013-06-26 08:42:21,369,859,10,2
2013-06-25 20:54:16,544,1990,10,3
2013-05-27 06:12:31,376,858,10,4
2013-05-22 08:04:45,367,760,10,4
2013-05-20 20:23:31,892,3130,10,2
2013-05-20 18:13:37,684,1113,10,2
2013-05-10 06:31:51,518,1059,10,2
2013-04-28 06:34:20,573,1156,10,2
2013-04-18 12:02:07,444,801,10,2
2013-04-17 15:27:05,1070,1213,10,2
2013-03-30 04:04:52,332,782,10,2
2013-03-29 06:56:39,337,720,10,2
2013-03-29 03:30:31,363,596,10,3
2013-03-28 06:22:01,252,504,10,2
2013-03-27 05:22:29,455,816,10,2
2013-03-26 15:52:26,228,477,10,4
2013-03-24 13:04:35,240,534,10,2
2013-03-07 16:21:00,374,770,10,2
2013-02-28 16:28:54,469,843,10,4
2013-02-27 16:38:43,260,523,10,4
2013-02-08 14:58:26,267,567,10,4
2013-02-08 05:32:20,834,774,10,4
2013-02-04 17:22:16,294,549,10,3
2013-02-01 10:08:19,187,460,10,3
2013-02-01 05:29:30,451,632,10,2
2013-01-30 01:23:44,378,773,10,2
2013-01-29 13:50:34,331,560,10,2
2013-01-08 04:31:54,512,896,10,2
2013-01-01 02:49:26,690,1073,10,3
2012-12-29 12:47:26,701,816,10,1
2012-12-24 05:59:52,815,930,10,2
2012-12-24 04:12:23,592,714,10,2
2012-11-29 04:33:35,788,840,10,2
2012-11-28 10:20:10,334,601,10,2
2012-11-09 06:25:57,486,1900,10,2
2012-11-09 04:14:55,246,530,10,2
2012-11-04 19:06:55,456,896,10,2
2012-11-04 14:34:34,469,835,10,2
2012-11-01 00:56:47,334,641,10,2
2012-10-30 03:19:39,221,511,10,2
2012-10-26 14:03:36,449,692,10,2
2012-10-26 03:23:37,217,503,10,2
2012-10-24 09:50:44,351,592,10,2
2012-10-23 01:01:31,702,848,10,2
2012-10-21 13:50:54,441,497,10,1
2012-10-18 03:34:53,246,664,10,2
2012-10-17 02:28:31,682,2493,10,2
2012-10-17 02:24:13,541,2320,10,2
2012-10-16 09:29:46,445,2202,10,2
2012-10-16 09:28:43,336,1551,10,2
2012-10-16 09:13:21,154,394,10,4
2012-10-14 17:27:37,190,456,10,1
2012-10-08 04:00:33,455,673,10,2
2012-10-08 03:48:52,266,484,10,2
2012-10-07 19:46:06,188,382,10,2
2012-10-07 18:57:18,186,360,10,2
2012-10-07 08:41:20,205,403,10,4
2012-10-04 06:27:36,462,731,10,2
2012-09-22 15:02:47,233,465,10,2
2012-09-15 15:00:24,328,662,10,4
2012-09-12 08:29:35,259,502,10,2
2012-09-06 08:23:20,184,529,10,2
2012-08-29 06:13:11,299,571,10,2
2012-08-27 04:53:28,332,532,10,2
2012-08-19 13:38:24,192,381,10,2
2012-08-19 13:16:55,188,369,10,3
2012-08-18 16:48:37,393,427,10,4
2012-08-16 12:50:10,640,1481,10,2
2012-08-15 16:15:34,112,292,10,2
2012-08-15 15:24:04,146,336,10,2
2012-08-15 02:50:54,285,388,10,2
2012-08-09 01:39:27,216,679,10,2
2012-08-08 05:54:06,194,445,10,2
2012-08-07 08:02:52,176,369,10,2
2012-08-02 10:26:01,238,382,10,4
2012-08-01 07:53:12,81,201,10,4
2012-08-01 07:38:14,233,632,10,2
2012-08-01 04:51:31,218,382,10,2
2012-07-23 01:48:42,155,584,10,1
2012-07-23 01:46:43,124,305,10,2
2012-07-19 06:27:57,167,541,10,2
2012-07-18 08:12:58,156,411,10,2
2012-07-18 05:57:45,97,284,10,4
2012-07-17 11:47:23,155,425,10,2
2012-07-15 16:29:56,134,273,10,2
2012-07-03 13:49:53,146,375,10,4
2012-07-02 08:05:42,119,379,10,2
2012-06-26 17:25:33,145,331,10,2
2012-06-23 14:26:23,126,466,10,1
2012-06-23 14:09:05,88,264,10,2
2012-06-21 07:50:42,122,299,10,2
2012-06-19 04:13:02,116,285,10,2
2012-06-17 11:36:42,101,278,10,2
2012-06-16 10:21:35,155,286,10,2
2012-06-15 05:33:05,942,579,10,2
2012-06-15 05:12:38,81,235,10,3
2012-06-15 05:10:14,101,253,10,2
2012-06-12 10:57:39,175,336,10,2
2012-06-12 04:15:43,115,289,10,2
2012-06-10 11:42:30,164,405,10,4
2012-06-10 11:37:43,85,267,10,2
2012-05-29 20:44:45,57,148,10,1
2012-05-29 20:37:53,80,216,10,3
2012-05-29 16:26:13,622,2645,10,2
2012-05-29 16:13:42,181,395,10,2
2012-05-07 10:15:58,119,0,10,4
2012-05-04 10:09:23,174,345,10,2
2012-04-26 09:55:46,107,293,10,4
2012-04-23 07:57:03,180,406,10,2
2012-04-08 11:13:18,150,307,10,2
